Student ID,ENROLLMENT MONTH,ENROLLMENT YEAR,PRE-U,COURSES,TYPE OF SPONSOR ,YTN PBU,NATIONALITY,CGPA,EXCEED,DROPOUT,UNEMPLOYMENT RATE,GDP (B),GDP GROWTH RATE (%),INFLATION RATE,IPTS ENROLLMENT,UNITEN INTAKE
0727769,January,2019,Diploma,Engineering,Loan,Yes,Local,2.97,No,0,3.26,365.18,4.41 ,0.66,75854,758
0728911,September,2021,Diploma,Engineering,Loan,No,Local,1.94,Yes,0,4.05,372.98,5.60 ,2.48,66184,661
0729138,September,2022,Foundation,Business,Loan,Yes,Local,3.68,No,0,3.73,406.31,8.69 ,3.38,63905,695
0730450,September,2000,Diploma,Computing,Loan,No,International,2.89,No,0,3.00,93.79,8.86 ,1.53,25951,255
0731419,September,2021,Foundation,Engineering,Loan,No,Local,2.37,No,0,4.05,372.98,5.60 ,2.48,66184,661
0732422,January,2008,Foundation,Computing,Loan,No,Local,2.86,No,0,3.32,230.81,4.83 ,5.44,43261,436
0733644,January,2021,Diploma,Business,Private,,Local,1.17,Yes,1,4.05,372.98,5.60 ,2.48,66184,661
0734900,January,2007,Diploma,Business,Private,,Local,1.53,Yes,1,3.23,193.55,6.30 ,2.03,43625,456
0735558,January,2021,Foundation,Computing,Private,,Local,2.25,No,0,4.05,372.98,5.60 ,2.48,66184,661
0736631,January,2005,Foundation,Business,Private,,Local,1.09,Yes,1,3.53,143.53,5.33 ,2.98,34676,346
0737772,January,2013,Foundation,Engineering,Loan,No,Local,1.80,Yes,1,3.16,323.28,4.69 ,2.11,38127,481
0738328,January,2006,Diploma,Engineering,Loan,No,Local,2.37,No,0,3.32,162.69,5.58 ,3.61,43490,439
0739460,January,2021,Foundation,Computing,Private,,Local,3.70,No,0,4.05,372.98,5.60 ,2.48,66184,661
0740271,September,2021,Diploma,Business,Private,,Local,3.60,No,0,4.05,372.98,5.60 ,2.48,66184,661
0741798,September,2016,Foundation,Engineering,Private,,Local,3.24,No,0,3.44,301.26,4.45 ,2.09,80009,809
0742269,September,2006,Foundation,Computing,Private,,Local,3.55,No,0,3.32,162.69,5.58 ,3.61,43490,439
0743756,September,2003,Foundation,Computing,Sponsored,,Local,1.48,Yes,1,3.61,110.2,5.79 ,1.09,36279,367
0744865,January,2014,Diploma,Business,Sponsored,,Local,2.24,No,0,2.88,338.07,6.01 ,3.14,50584,515
0745473,January,1999,Diploma,Engineering,Loan,Yes,Local,2.75,No,0,3.43,79.15,6.14 ,2.74,20655,205
0746794,January,2014,Diploma,Engineering,Private,,Local,3.80,No,0,2.88,338.07,6.01 ,3.14,50584,515
0747816,January,1998,Foundation,Business,Private,,International,2.51,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0748603,January,2002,Diploma,Computing,Loan,Yes,International,3.49,No,0,3.48,100.85,5.39 ,1.81,28626,282
0749306,January,2019,Diploma,Engineering,Sponsored,,Local,2.43,No,0,3.26,365.18,4.41 ,0.66,75854,758
0750391,January,2000,Foundation,Business,Sponsored,,Local,2.18,No,0,3.00,93.79,8.86 ,1.53,25951,255
0751985,January,2014,Foundation,Computing,Private,,Local,3.57,No,0,2.88,338.07,6.01 ,3.14,50584,515
0752400,September,2007,Diploma,Engineering,Private,,Local,3.00,No,0,3.23,193.55,6.30 ,2.03,43625,456
0753363,September,1997,Foundation,Computing,Private,,Local,2.93,No,0,2.45,100.01,7.32 ,2.66,15036,156
0754269,September,2008,Diploma,Engineering,Loan,No,Local,2.97,No,0,3.32,230.81,4.83 ,5.44,43261,436
0755262,September,2001,Diploma,Engineering,Loan,No,Local,3.12,No,0,3.53,97.78,0.52 ,1.42,26858,281
0756966,January,2008,Diploma,Business,Private,,Local,1.39,Yes,1,3.32,230.81,4.83 ,5.44,43261,436
0757275,January,2021,Diploma,Business,Private,,Local,2.52,No,0,4.05,372.98,5.60 ,2.48,66184,661
0758730,January,2003,Diploma,Engineering,Private,,Local,2.63,No,0,3.61,110.2,5.79 ,1.09,36279,367
0759411,January,2013,Diploma,Engineering,Private,,Local,3.75,No,0,3.16,323.28,4.69 ,2.11,38127,481
0760946,January,1998,Diploma,Business,Sponsored,,Local,3.02,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0761941,January,2009,Foundation,Computing,Loan,Yes,Local,3.36,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0762760,January,2010,Foundation,Computing,Private,,Local,2.25,No,0,3.39,255.02,7.42 ,1.62,49593,491
0763273,January,2001,Diploma,Business,Sponsored,,Local,2.09,No,0,3.53,97.78,0.52 ,1.42,26858,281
0764285,September,2006,Foundation,Computing,Loan,No,Local,3.12,No,0,3.32,162.69,5.58 ,3.61,43490,439
0765121,September,2015,Foundation,Computing,Private,,Local,3.28,No,0,3.10,301.35,5.09 ,2.1,90558,905
0766331,September,2022,Foundation,Computing,Loan,No,Local,3.97,No,0,3.73,406.31,8.69 ,3.38,63905,695
0767480,September,2018,Diploma,Engineering,Loan,No,Local,2.46,No,0,3.30,358.79,4.84 ,0.88,73840,738
0768375,January,2007,Foundation,Engineering,Loan,No,Local,2.44,No,0,3.23,193.55,6.30 ,2.03,43625,456
0769679,January,1998,Diploma,Engineering,Sponsored,,Local,3.72,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0770878,January,2018,Foundation,Computing,Loan,Yes,Local,2.84,No,0,3.30,358.79,4.84 ,0.88,73840,738
0771713,January,2015,Foundation,Engineering,Private,,Local,3.26,No,0,3.10,301.35,5.09 ,2.1,90558,905
0772506,January,2016,Diploma,Engineering,Private,,Local,2.32,No,0,3.44,301.26,4.45 ,2.09,80009,809
0773370,January,2012,Foundation,Engineering,Private,,Local,1.83,Yes,0,3.10,314.44,5.47 ,1.66,45525,455
0774561,January,2013,Diploma,Engineering,Private,,Local,1.60,Yes,1,3.16,323.28,4.69 ,2.11,38127,481
0775118,January,2011,Diploma,Business,Loan,No,Local,3.85,No,0,3.05,297.95,5.29 ,3.17,54244,544
0776389,September,2001,Foundation,Engineering,Loan,Yes,Local,2.79,No,0,3.53,97.78,0.52 ,1.42,26858,281
0777563,September,2020,Diploma,Computing,Loan,Yes,Local,2.07,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0778950,September,2003,Diploma,Computing,Loan,Yes,Local,3.06,No,0,3.61,110.2,5.79 ,1.09,36279,367
0779692,September,2002,Foundation,Business,Private,,Local,3.62,No,0,3.48,100.85,5.39 ,1.81,28626,282
0780632,January,2021,Foundation,Computing,Private,,Local,2.96,No,0,4.05,372.98,5.60 ,2.48,66184,661
0781982,January,1998,Diploma,Engineering,Private,,Local,2.29,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0782401,January,2003,Foundation,Engineering,Loan,No,Local,2.79,No,0,3.61,110.2,5.79 ,1.09,36279,367
0783515,January,1998,Foundation,Computing,Loan,No,Local,3.86,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0784891,January,2003,Foundation,Computing,Private,,International,3.21,No,0,3.61,110.2,5.79 ,1.09,36279,367
0785702,January,1999,Diploma,Business,Loan,Yes,Local,2.55,No,0,3.43,79.15,6.14 ,2.74,20655,205
0786884,January,2006,Foundation,Computing,Private,,Local,2.22,No,0,3.32,162.69,5.58 ,3.61,43490,439
0787424,January,2014,Foundation,Computing,Sponsored,,Local,3.40,No,0,2.88,338.07,6.01 ,3.14,50584,515
0788299,September,2014,Diploma,Computing,Sponsored,,Local,2.62,No,0,2.88,338.07,6.01 ,3.14,50584,515
0789136,September,2005,Diploma,Business,Loan,Yes,Local,3.70,No,0,3.53,143.53,5.33 ,2.98,34676,346
0790578,September,2006,Foundation,Computing,Private,,Local,3.91,No,0,3.32,162.69,5.58 ,3.61,43490,439
0791103,September,2000,Foundation,Engineering,Private,,Local,3.82,No,0,3.00,93.79,8.86 ,1.53,25951,255
0792489,January,2011,Foundation,Business,Private,,Local,3.34,No,0,3.05,297.95,5.29 ,3.17,54244,544
0793476,January,2012,Diploma,Engineering,Private,,Local,3.85,No,0,3.10,314.44,5.47 ,1.66,45525,455
0794860,January,2007,Foundation,Computing,Sponsored,,International,3.76,No,0,3.23,193.55,6.30 ,2.03,43625,456
0795921,January,2021,Foundation,Business,Loan,No,Local,2.10,No,0,4.05,372.98,5.60 ,2.48,66184,661
0796501,January,2021,Diploma,Computing,Loan,No,Local,3.38,No,0,4.05,372.98,5.60 ,2.48,66184,661
0797767,January,1997,Diploma,Engineering,Loan,Yes,Local,3.93,No,0,2.45,100.01,7.32 ,2.66,15036,156
0798242,January,2001,Diploma,Business,Private,,Local,3.61,No,0,3.53,97.78,0.52 ,1.42,26858,281
0799820,January,2011,Diploma,Business,Loan,No,Local,2.68,No,0,3.05,297.95,5.29 ,3.17,54244,544
0800134,September,2017,Diploma,Computing,Sponsored,,International,2.87,No,0,3.41,319.11,5.81 ,3.87,91033,910
0801668,September,2009,Diploma,Engineering,Sponsored,,Local,1.38,Yes,1,3.66,202.26,-1.51 ,0.58,52034,520
0802854,September,2003,Foundation,Engineering,Private,,International,3.37,No,0,3.61,110.2,5.79 ,1.09,36279,367
0803670,September,2001,Diploma,Business,Private,,Local,2.91,No,0,3.53,97.78,0.52 ,1.42,26858,281
0804887,January,2000,Foundation,Business,Private,,Local,3.35,No,0,3.00,93.79,8.86 ,1.53,25951,255
0805722,January,1997,Foundation,Business,Private,,Local,2.39,No,0,2.45,100.01,7.32 ,2.66,15036,156
0806954,January,2009,Foundation,Computing,Loan,No,Local,2.60,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0807430,January,2009,Foundation,Business,Sponsored,,Local,3.08,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0808281,January,2018,Diploma,Engineering,Loan,Yes,Local,2.11,No,0,3.30,358.79,4.84 ,0.88,73840,738
0809464,January,2003,Diploma,Engineering,Private,,Local,3.36,No,0,3.61,110.2,5.79 ,1.09,36279,367
0810850,January,2018,Diploma,Computing,Sponsored,,Local,2.32,No,0,3.30,358.79,4.84 ,0.88,73840,738
0811754,January,2015,Diploma,Engineering,Loan,No,Local,2.80,No,0,3.10,301.35,5.09 ,2.1,90558,905
0812253,September,1997,Diploma,Engineering,Loan,No,Local,2.76,No,0,2.45,100.01,7.32 ,2.66,15036,156
0813651,September,2011,Diploma,Business,Private,,Local,3.73,No,0,3.05,297.95,5.29 ,3.17,54244,544
0814617,September,2001,Diploma,Computing,Loan,No,International,2.52,No,0,3.53,97.78,0.52 ,1.42,26858,281
0815427,September,2001,Foundation,Business,Loan,Yes,Local,2.51,No,0,3.53,97.78,0.52 ,1.42,26858,281
0816492,January,2010,Foundation,Engineering,Sponsored,,Local,2.02,No,0,3.39,255.02,7.42 ,1.62,49593,491
0817829,January,2008,Foundation,Computing,Loan,Yes,Local,3.54,No,0,3.32,230.81,4.83 ,5.44,43261,436
0818316,January,2017,Foundation,Business,Sponsored,,Local,2.89,No,0,3.41,319.11,5.81 ,3.87,91033,910
0819146,January,2003,Foundation,Engineering,Loan,No,Local,2.81,No,0,3.61,110.2,5.79 ,1.09,36279,367
0820888,January,2003,Foundation,Engineering,Private,,Local,1.74,Yes,1,3.61,110.2,5.79 ,1.09,36279,367
0821468,January,2004,Diploma,Business,Private,,Local,2.31,No,0,3.54,124.75,6.78 ,1.42,40742,407
0822801,January,2014,Foundation,Engineering,Sponsored,,Local,3.41,No,0,2.88,338.07,6.01 ,3.14,50584,515
0823885,January,1998,Diploma,Engineering,Sponsored,,International,1.89,Yes,0,3.20,72.17,-7.36 ,5.27,18362,186
0824241,September,2000,Foundation,Computing,Sponsored,,Local,3.31,No,0,3.00,93.79,8.86 ,1.53,25951,255
0825315,September,2013,Diploma,Business,Loan,Yes,Local,2.34,No,0,3.16,323.28,4.69 ,2.11,38127,481
0826765,September,1997,Diploma,Engineering,Sponsored,,Local,2.45,No,0,2.45,100.01,7.32 ,2.66,15036,156
0827869,September,2020,Diploma,Engineering,Private,,Local,2.10,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0828106,January,2017,Foundation,Computing,Loan,Yes,Local,3.64,No,0,3.41,319.11,5.81 ,3.87,91033,910
0829208,January,2022,Diploma,Business,Private,,Local,3.22,No,0,3.73,406.31,8.69 ,3.38,63905,695
0830672,January,2019,Diploma,Engineering,Sponsored,,Local,3.40,No,0,3.26,365.18,4.41 ,0.66,75854,758
0831188,January,2008,Diploma,Engineering,Loan,Yes,Local,3.20,No,0,3.32,230.81,4.83 ,5.44,43261,436
0832597,January,1999,Diploma,Business,Loan,Yes,Local,3.05,No,0,3.43,79.15,6.14 ,2.74,20655,205
0833852,January,2007,Foundation,Computing,Sponsored,,Local,3.28,No,0,3.23,193.55,6.30 ,2.03,43625,456
0834468,January,2013,Diploma,Engineering,Loan,Yes,Local,3.24,No,0,3.16,323.28,4.69 ,2.11,38127,481
0835291,January,2022,Diploma,Engineering,Loan,No,Local,3.38,No,0,3.73,406.31,8.69 ,3.38,63905,695
0836284,September,2003,Diploma,Business,Sponsored,,Local,2.48,No,0,3.61,110.2,5.79 ,1.09,36279,367
0837538,September,2012,Diploma,Engineering,Loan,No,Local,2.11,No,0,3.10,314.44,5.47 ,1.66,45525,455
0838686,September,2005,Foundation,Computing,Sponsored,,Local,2.86,No,0,3.53,143.53,5.33 ,2.98,34676,346
0839987,September,2004,Foundation,Business,Loan,Yes,Local,3.39,No,0,3.54,124.75,6.78 ,1.42,40742,407
0840892,January,2012,Diploma,Computing,Sponsored,,Local,2.76,No,0,3.10,314.44,5.47 ,1.66,45525,455
0841882,January,1997,Foundation,Computing,Sponsored,,Local,1.33,Yes,1,2.45,100.01,7.32 ,2.66,15036,156
0842973,January,2016,Foundation,Engineering,Loan,No,Local,2.59,No,0,3.44,301.26,4.45 ,2.09,80009,809
0843513,January,2004,Diploma,Computing,Sponsored,,Local,2.55,No,0,3.54,124.75,6.78 ,1.42,40742,407
0844939,January,2000,Foundation,Engineering,Loan,Yes,Local,3.49,No,0,3.00,93.79,8.86 ,1.53,25951,255
0845580,January,2010,Foundation,Computing,Loan,No,Local,3.46,No,0,3.39,255.02,7.42 ,1.62,49593,491
0846188,January,2009,Diploma,Engineering,Loan,Yes,Local,3.88,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0847625,January,2022,Foundation,Computing,Private,,Local,3.25,No,0,3.73,406.31,8.69 ,3.38,63905,695
0848286,September,2004,Diploma,Computing,Loan,Yes,Local,2.00,Yes,0,3.54,124.75,6.78 ,1.42,40742,407
0849315,September,2002,Foundation,Computing,Loan,Yes,Local,2.16,No,0,3.48,100.85,5.39 ,1.81,28626,282
0850366,September,2007,Diploma,Engineering,Private,,Local,2.18,No,0,3.23,193.55,6.30 ,2.03,43625,456
0851243,September,2006,Foundation,Computing,Private,,Local,3.00,No,0,3.32,162.69,5.58 ,3.61,43490,439
0852509,January,1997,Foundation,Engineering,Private,,Local,2.30,No,0,2.45,100.01,7.32 ,2.66,15036,156
0853998,January,2018,Foundation,Business,Loan,No,Local,3.90,No,0,3.30,358.79,4.84 ,0.88,73840,738
0854640,January,2022,Diploma,Computing,Loan,Yes,Local,3.21,No,0,3.73,406.31,8.69 ,3.38,63905,695
0855758,January,2001,Diploma,Computing,Sponsored,,Local,3.43,No,0,3.53,97.78,0.52 ,1.42,26858,281
0856323,January,2007,Diploma,Computing,Sponsored,,Local,2.99,No,0,3.23,193.55,6.30 ,2.03,43625,456
0857144,January,2019,Diploma,Computing,Sponsored,,Local,2.72,No,0,3.26,365.18,4.41 ,0.66,75854,758
0858215,January,2004,Diploma,Business,Loan,Yes,Local,2.99,No,0,3.54,124.75,6.78 ,1.42,40742,407
0859316,January,2017,Foundation,Business,Private,,Local,2.94,No,0,3.41,319.11,5.81 ,3.87,91033,910
0860826,September,1998,Diploma,Engineering,Sponsored,,International,2.04,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0861681,September,2011,Foundation,Engineering,Sponsored,,Local,2.18,No,0,3.05,297.95,5.29 ,3.17,54244,544
0862349,September,2015,Diploma,Business,Sponsored,,Local,2.16,No,0,3.10,301.35,5.09 ,2.1,90558,905
0863368,September,2001,Foundation,Computing,Private,,Local,3.92,No,0,3.53,97.78,0.52 ,1.42,26858,281
0864380,January,1998,Foundation,Engineering,Sponsored,,Local,3.21,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0865609,January,2016,Diploma,Computing,Loan,No,Local,3.37,No,0,3.44,301.26,4.45 ,2.09,80009,809
0866548,January,2018,Diploma,Engineering,Loan,Yes,Local,1.32,Yes,1,3.30,358.79,4.84 ,0.88,73840,738
0867269,January,2003,Diploma,Engineering,Sponsored,,International,2.31,No,0,3.61,110.2,5.79 ,1.09,36279,367
0868451,January,2010,Diploma,Computing,Loan,No,Local,3.45,No,0,3.39,255.02,7.42 ,1.62,49593,491
0869734,January,2015,Foundation,Business,Sponsored,,International,3.52,No,0,3.10,301.35,5.09 ,2.1,90558,905
0870674,January,2001,Diploma,Business,Loan,No,Local,2.91,No,0,3.53,97.78,0.52 ,1.42,26858,281
0871611,January,1998,Foundation,Engineering,Loan,No,Local,2.40,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0872559,September,2019,Diploma,Engineering,Sponsored,,Local,1.31,Yes,1,3.26,365.18,4.41 ,0.66,75854,758
0873446,September,1998,Foundation,Engineering,Loan,Yes,Local,2.48,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0874396,September,2008,Foundation,Engineering,Private,,Local,1.80,Yes,1,3.32,230.81,4.83 ,5.44,43261,436
0875434,September,2002,Diploma,Business,Sponsored,,Local,3.18,No,0,3.48,100.85,5.39 ,1.81,28626,282
0876568,January,2007,Foundation,Engineering,Sponsored,,Local,1.28,Yes,1,3.23,193.55,6.30 ,2.03,43625,456
0877713,January,2020,Foundation,Engineering,Sponsored,,Local,2.38,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0878186,January,2016,Diploma,Business,Sponsored,,Local,3.85,No,0,3.44,301.26,4.45 ,2.09,80009,809
0879909,January,2009,Diploma,Business,Private,,Local,3.28,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0880896,January,2016,Foundation,Business,Sponsored,,Local,2.46,No,0,3.44,301.26,4.45 ,2.09,80009,809
0881198,January,2010,Foundation,Engineering,Loan,Yes,Local,2.07,No,0,3.39,255.02,7.42 ,1.62,49593,491
0882145,January,2015,Foundation,Business,Sponsored,,Local,2.60,No,0,3.10,301.35,5.09 ,2.1,90558,905
0883565,January,2020,Diploma,Engineering,Private,,Local,1.70,Yes,1,4.54,337.34,3.09 ,-1.14,70048,704
0884598,September,2002,Foundation,Computing,Private,,Local,3.30,No,0,3.48,100.85,5.39 ,1.81,28626,282
0885243,September,2016,Foundation,Computing,Private,,International,3.08,No,0,3.44,301.26,4.45 ,2.09,80009,809
0886774,September,1999,Foundation,Computing,Loan,No,Local,1.18,Yes,1,3.43,79.15,6.14 ,2.74,20655,205
0887171,September,2008,Foundation,Engineering,Private,,Local,2.66,No,0,3.32,230.81,4.83 ,5.44,43261,436
0888768,January,2020,Diploma,Business,Private,,Local,3.49,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0889206,January,2002,Foundation,Computing,Loan,Yes,Local,2.30,No,0,3.48,100.85,5.39 ,1.81,28626,282
0890369,January,2000,Foundation,Computing,Sponsored,,Local,2.40,No,0,3.00,93.79,8.86 ,1.53,25951,255
0891519,January,2022,Foundation,Business,Sponsored,,Local,2.31,No,0,3.73,406.31,8.69 ,3.38,63905,695
0892498,January,2007,Diploma,Business,Loan,Yes,Local,2.65,No,0,3.23,193.55,6.30 ,2.03,43625,456
0893226,January,2010,Diploma,Computing,Loan,Yes,Local,3.03,No,0,3.39,255.02,7.42 ,1.62,49593,491
0894459,January,2000,Diploma,Engineering,Private,,Local,3.20,No,0,3.00,93.79,8.86 ,1.53,25951,255
0895741,January,1998,Foundation,Business,Sponsored,,Local,2.67,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0896726,September,2001,Foundation,Business,Loan,Yes,Local,3.66,No,0,3.53,97.78,0.52 ,1.42,26858,281
0897673,September,2012,Foundation,Engineering,Sponsored,,Local,2.77,No,0,3.10,314.44,5.47 ,1.66,45525,455
0898925,September,2015,Diploma,Engineering,Private,,Local,2.33,No,0,3.10,301.35,5.09 ,2.1,90558,905
0899498,September,2013,Diploma,Engineering,Loan,No,Local,1.29,Yes,1,3.16,323.28,4.69 ,2.11,38127,481
0900935,January,2008,Diploma,Business,Loan,No,Local,3.24,No,0,3.32,230.81,4.83 ,5.44,43261,436
0901903,January,2017,Diploma,Engineering,Loan,Yes,International,3.76,No,0,3.41,319.11,5.81 ,3.87,91033,910
0902543,January,2022,Foundation,Business,Sponsored,,Local,1.52,Yes,1,3.73,406.31,8.69 ,3.38,63905,695
0903123,January,2009,Foundation,Computing,Private,,Local,2.14,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0904974,January,2001,Diploma,Engineering,Sponsored,,Local,2.59,No,0,3.53,97.78,0.52 ,1.42,26858,281
0905424,January,2017,Diploma,Business,Private,,Local,3.72,No,0,3.41,319.11,5.81 ,3.87,91033,910
0906302,January,2021,Diploma,Computing,Private,,Local,2.11,No,0,4.05,372.98,5.60 ,2.48,66184,661
0907628,January,2007,Diploma,Business,Private,,Local,2.38,No,0,3.23,193.55,6.30 ,2.03,43625,456
0908501,September,2006,Foundation,Business,Sponsored,,Local,2.85,No,0,3.32,162.69,5.58 ,3.61,43490,439
0909577,September,2012,Foundation,Engineering,Loan,No,Local,3.30,No,0,3.10,314.44,5.47 ,1.66,45525,455
0910461,September,2021,Foundation,Computing,Sponsored,,Local,3.01,No,0,4.05,372.98,5.60 ,2.48,66184,661
0911155,September,1999,Foundation,Engineering,Loan,No,Local,3.76,No,0,3.43,79.15,6.14 ,2.74,20655,205
0912135,January,2016,Diploma,Computing,Sponsored,,Local,3.07,No,0,3.44,301.26,4.45 ,2.09,80009,809
0913590,January,2007,Diploma,Business,Loan,No,Local,3.00,No,0,3.23,193.55,6.30 ,2.03,43625,456
0914199,January,2000,Foundation,Engineering,Private,,International,3.68,No,0,3.00,93.79,8.86 ,1.53,25951,255
0915421,January,2022,Diploma,Computing,Private,,Local,2.08,No,0,3.73,406.31,8.69 ,3.38,63905,695
0916795,January,2017,Foundation,Business,Sponsored,,Local,2.15,No,0,3.41,319.11,5.81 ,3.87,91033,910
0917212,January,2009,Diploma,Computing,Private,,International,2.33,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0918781,January,2019,Diploma,Computing,Private,,Local,2.99,No,0,3.26,365.18,4.41 ,0.66,75854,758
0919439,January,2009,Diploma,Computing,Sponsored,,Local,3.14,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0920107,September,2018,Diploma,Business,Sponsored,,Local,3.58,No,0,3.30,358.79,4.84 ,0.88,73840,738
0921584,September,2002,Foundation,Engineering,Loan,No,Local,3.88,No,0,3.48,100.85,5.39 ,1.81,28626,282
0922528,September,2007,Foundation,Engineering,Private,,Local,3.90,No,0,3.23,193.55,6.30 ,2.03,43625,456
0923990,September,2005,Foundation,Business,Private,,Local,2.63,No,0,3.53,143.53,5.33 ,2.98,34676,346
0924258,January,1999,Diploma,Engineering,Sponsored,,Local,2.82,No,0,3.43,79.15,6.14 ,2.74,20655,205
0925575,January,2003,Diploma,Computing,Private,,Local,1.79,Yes,1,3.61,110.2,5.79 ,1.09,36279,367
0926984,January,2005,Foundation,Business,Private,,Local,3.76,No,0,3.53,143.53,5.33 ,2.98,34676,346
0927928,January,2015,Diploma,Engineering,Private,,Local,1.02,Yes,1,3.10,301.35,5.09 ,2.1,90558,905
0928816,January,2008,Foundation,Business,Private,,Local,2.67,No,0,3.32,230.81,4.83 ,5.44,43261,436
0929301,January,2020,Diploma,Engineering,Sponsored,,International,2.34,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0930296,January,2014,Foundation,Computing,Private,,Local,2.69,No,0,2.88,338.07,6.01 ,3.14,50584,515
0931772,January,2002,Foundation,Engineering,Sponsored,,Local,2.91,No,0,3.48,100.85,5.39 ,1.81,28626,282
0932564,September,2010,Foundation,Computing,Sponsored,,Local,2.79,No,0,3.39,255.02,7.42 ,1.62,49593,491
0933345,September,2007,Diploma,Computing,Sponsored,,Local,2.43,No,0,3.23,193.55,6.30 ,2.03,43625,456
0934622,September,2020,Diploma,Engineering,Loan,Yes,Local,3.00,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0935364,September,1997,Diploma,Business,Sponsored,,Local,3.07,No,0,2.45,100.01,7.32 ,2.66,15036,156
0936856,January,2005,Diploma,Engineering,Loan,Yes,Local,2.97,No,0,3.53,143.53,5.33 ,2.98,34676,346
